LAST NAME,RANK
NAVARRETE,"1,496"
BOWDEN,"1,497"
STOVER,"1,497"
METCALF,"1,499"
BLOOM,"1,500"
GUNTER,"1,501"
POE,"1,502"
ALEMAN,"1,503"
OLIVARES,"1,504"
MCCAULEY,"1,505"
MONTALVO,"1,506"
HOLBROOK,"1,507"
MCGHEE,"1,508"
TEAGUE,"1,509"
WALDEN,"1,510"
CROWDER,"1,511"
BUCKNER,"1,512"
CROCKETT,"1,513"
MCKINLEY,"1,513"
WHALEN,"1,515"
CABRAL,"1,516"
SHIN,"1,517"
DESAI,"1,518"
BLANTON,"1,519"
MATOS,"1,520"
TOMPKINS,"1,521"
DEVINE,"1,522"
KAUFFMAN,"1,523"
GUNN,"1,524"
DRISCOLL,"1,525"
CHAPPELL,"1,526"
NEWSOME,"1,527"
GEE,"1,528"
HOLLINGSWORTH,"1,529"
SHAPIRO,"1,530"
CREWS,"1,531"
NANCE,"1,532"
CLEMENT,"1,533"
STROUD,"1,534"
STEINER,"1,535"
GOLDMAN,"1,536"
DOOLEY,"1,537"
KAY,"1,538"
SOUZA,"1,538"
INMAN,"1,540"
COATES,"1,541"
KIMBALL,"1,542"
AMADOR,"1,543"
DREW,"1,544"
LARKIN,"1,544"
MCMANUS,"1,546"
DOAN,"1,547"
CONKLIN,"1,548"
PAYTON,"1,549"
PRITCHARD,"1,550"
AMOS,"1,551"
CROUCH,"1,552"
AHMAD,"1,553"
DUBOIS,"1,554"
HEARD,"1,555"
MASTERS,"1,556"
POST,"1,557"
SAMUELS,"1,558"
MAHER,"1,559"
LORD,"1,560"
RAINEY,"1,561"
IVEY,"1,562"
PHIPPS,"1,563"
JEWELL,"1,564"
HORNER,"1,565"
CUELLAR,"1,566"
NEELY,"1,567"
FELICIANO,"1,568"
EGAN,"1,569"
BOWLES,"1,570"
POLLOCK,"1,570"
SWENSON,"1,572"
BULLARD,"1,573"
RUBIN,"1,574"
THURMAN,"1,575"
HAGEN,"1,576"
PIMENTEL,"1,577"
SWAN,"1,578"
COKER,"1,579"
JEFFRIES,"1,580"
BROWNE,"1,581"
GOINS,"1,582"
POLANCO,"1,583"
BRITO,"1,584"
BARRAGAN,"1,585"
MARRERO,"1,586"
CONNELLY,"1,587"
BIGGS,"1,588"
FELDMAN,"1,589"
STRATTON,"1,590"
LACY,"1,591"
WESLEY,"1,592"
FORREST,"1,593"
RODRIQUEZ,"1,594"
OTTO,"1,595"
GAO,"1,596"
NEFF,"1,597"
ALDRIDGE,"1,598"
ERWIN,"1,599"
PINTO,"1,600"
BETANCOURT,"1,601"
HINKLE,"1,602"
GODWIN,"1,603"
SELF,"1,604"
DICKEY,"1,605"
BUTCHER,"1,606"
OLEARY,"1,607"
YEAGER,"1,608"
COLBERT,"1,609"
GALLO,"1,610"
ORNELAS,"1,611"
CASILLAS,"1,612"
WHALEY,"1,613"
COLVIN,"1,614"
LAI,"1,614"
WINN,"1,616"
OTERO,"1,617"
VALDES,"1,617"
MILLIGAN,"1,619"
PURCELL,"1,620"
DUNHAM,"1,621"
CONNELL,"1,622"
SPRAGUE,"1,623"
TELLEZ,"1,624"
OJEDA,"1,625"
GRIMM,"1,626"
SHERIDAN,"1,627"
PIPER,"1,628"
MEAD,"1,629"
MAI,"1,630"
ESPOSITO,"1,631"
SEWELL,"1,632"
NORWOOD,"1,633"
BUTTS,"1,634"
BOSWELL,"1,635"
SNELL,"1,636"
HUGGINS,"1,637"
TEMPLE,"1,638"
DAVISON,"1,639"
HADLEY,"1,640"
YBARRA,"1,641"
THORPE,"1,642"
STEWARD,"1,643"
DUKES,"1,644"
BLACKMON,"1,645"
ALONZO,"1,646"
MEADE,"1,647"
CARBAJAL,"1,648"
LUDWIG,"1,649"
DODGE,"1,650"
SILVER,"1,651"
WOLFF,"1,652"
GALVEZ,"1,653"
LUJAN,"1,654"
VALADEZ,"1,655"
ENGEL,"1,656"
DAHL,"1,657"
REDMOND,"1,658"
ARRINGTON,"1,659"
CLIFFORD,"1,659"
BILLINGS,"1,661"
WINKLER,"1,662"
CARTWRIGHT,"1,663"
JARRETT,"1,663"
BUNCH,"1,665"
AMES,"1,666"
KOENIG,"1,667"
VICKERS,"1,668"
STAHL,"1,669"
LILLY,"1,670"
OHARA,"1,671"
DOSS,"1,672"
GODINEZ,"1,673"
ABREU,"1,674"
GOODE,"1,675"
LINK,"1,676"
MCDONOUGH,"1,677"
REGAN,"1,678"
HEALY,"1,679"
HAND,"1,680"
ROSEN,"1,681"
BABCOCK,"1,682"
BRAGG,"1,683"
HAMMER,"1,684"
NA,"1,685"
SHERWOOD,"1,686"
DINH,"1,687"
KRAFT,"1,688"
RAMEY,"1,689"
PAINTER,"1,690"
GEIGER,"1,691"
BOLDEN,"1,692"
PEACOCK,"1,693"
OLIVEIRA,"1,694"
DIAMOND,"1,695"
PALMA,"1,696"
KILGORE,"1,697"
WINSTON,"1,697"
ESCALANTE,"1,699"
GUO,"1,700"
GROVE,"1,701"
LEUNG,"1,702"
BLOCK,"1,703"
MUHAMMAD,"1,704"
MINER,"1,705"
SADLER,"1,706"
JORGENSEN,"1,707"
LIMA,"1,708"
VOSS,"1,709"
GARY,"1,710"
THACKER,"1,711"
HOYT,"1,712"
BATISTA,"1,713"
BEGUM,"1,714"
LATHAM,"1,715"
ASH,"1,716"
MCGRAW,"1,717"
BOWER,"1,718"
BRANTLEY,"1,719"
COTE,"1,720"
METZGER,"1,721"
HA,"1,722"
DELOSSANTOS,"1,723"
ARREOLA,"1,724"
MAJOR,"1,725"
STANFORD,"1,726"
SPIVEY,"1,727"
HAGER,"1,728"
LOVELL,"1,729"
PATINO,"1,730"
SOTELO,"1,731"
BEAVER,"1,732"
WILLARD,"1,733"
STILES,"1,734"
MILTON,"1,735"
ZARATE,"1,735"
FINN,"1,737"
CAHILL,"1,738"
CARLTON,"1,739"
IRVIN,"1,739"
GAGNON,"1,741"
PLATT,"1,742"
TIDWELL,"1,743"
HENLEY,"1,744"
GUIDRY,"1,745"
MENA,"1,746"
MARROQUIN,"1,747"
SEPULVEDA,"1,748"
DUGAN,"1,749"
WADDELL,"1,750"
YEE,"1,751"
VENEGAS,"1,752"
HURT,"1,753"
RAINES,"1,754"
VALENTIN,"1,755"
MAURER,"1,756"
SIEGEL,"1,757"
HAGAN,"1,758"
COULTER,"1,759"
HOLLIDAY,"1,760"
RAI,"1,760"
CORNELL,"1,762"
ARAUJO,"1,763"
TRIPP,"1,764"
HOUSER,"1,765"
KRUSE,"1,766"
STARKS,"1,767"
TIMMONS,"1,768"
LANIER,"1,769"
ESCAMILLA,"1,770"
LINARES,"1,771"
LAND,"1,772"
CRUMP,"1,773"
FERRIS,"1,774"
ORDONEZ,"1,774"
SCHAFFER,"1,776"
SHEETS,"1,777"
CUMMINS,"1,778"
ARGUETA,"1,779"
MCNEAL,"1,780"
WESTBROOK,"1,781"
BASSETT,"1,782"
PEDERSEN,"1,783"
CARLISLE,"1,784"
DEAL,"1,785"
TOLEDO,"1,786"
EUBANKS,"1,787"
SAPP,"1,788"
CHEUNG,"1,789"
CULLEN,"1,790"
PRIETO,"1,791"
GAMBOA,"1,792"
POSEY,"1,793"
BEAL,"1,794"
MCMULLEN,"1,795"
PAIGE,"1,796"
HURD,"1,797"
FONTENOT,"1,798"
HILLIARD,"1,799"
STOLTZFUS,"1,800"
CASTLE,"1,801"
ROOT,"1,801"
MCWILLIAMS,"1,803"
JAIN,"1,804"
KEARNEY,"1,805"
RENDON,"1,806"
CARUSO,"1,807"
OH,"1,808"
GIPSON,"1,809"
LEDESMA,"1,810"
COYLE,"1,811"
HACKETT,"1,812"
GREENBERG,"1,813"
BERGERON,"1,814"
METZ,"1,815"
WASHBURN,"1,816"
HARGROVE,"1,817"
BENOIT,"1,818"
STREET,"1,819"
TROYER,"1,820"
THOMASON,"1,821"
FERNANDES,"1,822"
HANKINS,"1,823"
MURDOCK,"1,824"
MCQUEEN,"1,825"
ROPER,"1,826"
NEGRON,"1,827"
CORNELIUS,"1,828"
FARR,"1,829"
OLIVAS,"1,830"
HANNAH,"1,831"
WILHELM,"1,832"
OLIVA,"1,833"
HIGHTOWER,"1,834"
FOUNTAIN,"1,835"
LO,"1,836"
NORTH,"1,837"
ISAAC,"1,838"
BARNARD,"1,839"
CHRISTIANSEN,"1,840"
SIZEMORE,"1,841"
LOCKWOOD,"1,842"
HUSSAIN,"1,843"
YI,"1,844"
TROTTER,"1,845"
ARCE,"1,846"
SAAVEDRA,"1,847"
STUBBS,"1,848"
SMILEY,"1,849"
MCCOLLUM,"1,850"
MESSER,"1,851"
URBAN,"1,851"
BLOUNT,"1,853"
CROCKER,"1,854"
HWANG,"1,855"
VALLEJO,"1,856"
DICK,"1,857"
ARTEAGA,"1,858"
KEENAN,"1,859"
CARMICHAEL,"1,860"
MEHTA,"1,861"
CONNORS,"1,862"
EPPS,"1,863"
BETTS,"1,864"
LANGSTON,"1,865"
PENN,"1,866"
BREWSTER,"1,867"
DUVALL,"1,868"
BOUCHER,"1,869"
MCNEILL,"1,870"
RUSHING,"1,871"
RUDOLPH,"1,872"
LORENZO,"1,873"
CASAS,"1,874"
BARNHART,"1,875"
EDDY,"1,876"
VIDAL,"1,877"
MIMS,"1,878"
ARANDA,"1,879"
GASTON,"1,880"
GIFFORD,"1,881"
BARRIENTOS,"1,882"
BURGER,"1,882"
PRITCHETT,"1,884"
ROCK,"1,885"
DOBSON,"1,886"
DONG,"1,887"
GOLD,"1,888"
PAULSON,"1,889"
MELVIN,"1,890"
ALLRED,"1,891"
BARBOSA,"1,892"
ALARCON,"1,893"
KEYS,"1,894"
GOODRICH,"1,895"
LAY,"1,896"
HINSON,"1,897"
PULIDO,"1,898"
CRONIN,"1,899"
SHEFFIELD,"1,900"
SHIPLEY,"1,901"
CHOWDHURY,"1,902"
NAPIER,"1,902"
WISEMAN,"1,904"
LAYTON,"1,905"
WHITMAN,"1,905"
KOEHLER,"1,907"
MALIK,"1,908"
TACKETT,"1,909"
SALCEDO,"1,910"
LOPES,"1,911"
LEDBETTER,"1,912"
LANGFORD,"1,913"
TOTH,"1,914"
HSU,"1,915"
MEDEIROS,"1,916"
WEIR,"1,917"
BRAND,"1,918"
REEDER,"1,919"
HERNDON,"1,920"
YOST,"1,921"
CODY,"1,922"
PRATER,"1,923"
ROCHE,"1,924"
SHEN,"1,925"
SHELDON,"1,926"
HYATT,"1,927"
RICKS,"1,927"
NOWAK,"1,929"
PETTIT,"1,930"
CRESPO,"1,931"
STORY,"1,932"
FITCH,"1,933"
DARLING,"1,934"
ZARAGOZA,"1,935"
MAST,"1,936"
SPAULDING,"1,937"
JACOBSEN,"1,938"
LEVIN,"1,939"
MCCRACKEN,"1,939"
ROLAND,"1,941"
LOVETT,"1,942"
MCCLENDON,"1,943"
DIEHL,"1,944"
PEOPLES,"1,945"
THORNE,"1,946"
MONDRAGON,"1,947"
QUEEN,"1,948"
ADAIR,"1,949"
OGDEN,"1,950"
DARBY,"1,951"
SYLVESTER,"1,952"
LANDIS,"1,953"
BATEMAN,"1,954"
SANDS,"1,955"
TRINH,"1,956"
CAUDILL,"1,957"
TRENT,"1,958"
LUU,"1,959"
LACEY,"1,960"
ENGLE,"1,961"
BANUELOS,"1,962"
CHAVARRIA,"1,963"
ESPINAL,"1,964"
KRAUS,"1,965"
ARRIAGA,"1,966"
MANSFIELD,"1,967"
HANLEY,"1,968"
STACY,"1,968"
ERNST,"1,970"
BELLO,"1,971"
FERRER,"1,972"
PACK,"1,973"
ALMEIDA,"1,974"
MCHUGH,"1,975"
NAJERA,"1,976"
CHAU,"1,977"
MOYA,"1,978"
DIETZ,"1,979"
BURKETT,"1,980"
TONEY,"1,981"
YOUNGBLOOD,"1,982"
LEDFORD,"1,983"
OVERTON,"1,983"
MCCAIN,"1,985"
RICHEY,"1,986"
HAWLEY,"1,987"
ZAMBRANO,"1,988"
PAN,"1,989"
STAPLETON,"1,989"
FRIEND,"1,991"
HATHAWAY,"1,992"
SPICER,"1,993"
BEYER,"1,994"
SUMNER,"1,995"
FONG,"1,996"
HAYWOOD,"1,997"
WILKES,"1,998"
PRESLEY,"1,999"
MONTERO,"2,000"
RIZZO,"2,001"
FAIR,"2,002"
LOCKLEAR,"2,003"
LAIRD,"2,004"
BLEDSOE,"2,005"
CHRISTIE,"2,006"
RHOADES,"2,007"
SMALLWOOD,"2,008"
COPE,"2,009"
HOFFMANN,"2,009"
ABEL,"2,011"
TOBIN,"2,012"
DOBBS,"2,013"
GILLIS,"2,014"
HUTTON,"2,015"
JUDD,"2,016"
ISLAM,"2,017"
BRYSON,"2,018"
VOGT,"2,019"
BERGMAN,"2,020"
MCRAE,"2,021"
PUTNAM,"2,022"
ADDISON,"2,023"
CATES,"2,024"
GROVER,"2,024"
WOODY,"2,026"
FLAHERTY,"2,027"
WAITE,"2,028"
BUENO,"2,029"
MATHEW,"2,030"
SPANGLER,"2,031"
LONGORIA,"2,032"
LANDERS,"2,033"
SU,"2,034"
HEDRICK,"2,035"
LUKE,"2,036"
CORNEJO,"2,037"
KIMBLE,"2,038"
BARRAZA,"2,039"
DILL,"2,040"
CAPPS,"2,041"
DRUMMOND,"2,042"
KINCAID,"2,043"
DOTY,"2,044"
OMALLEY,"2,045"
VARNER,"2,046"
CRENSHAW,"2,047"
TRIPLETT,"2,048"
HEREDIA,"2,049"
HENRIQUEZ,"2,050"
SHI,"2,051"
CHOW,"2,052"
COVARRUBIAS,"2,053"
MADSEN,"2,054"
HAY,"2,055"
CORCORAN,"2,056"
HOPE,"2,057"
ALCALA,"2,058"
ROQUE,"2,059"
CAVAZOS,"2,060"
OAKES,"2,061"
HER,"2,062"
ASHBY,"2,063"
CRUM,"2,064"
HUMPHRIES,"2,065"
DICKENS,"2,066"
MORELAND,"2,067"
FRIAS,"2,068"
KISER,"2,069"
SHEARER,"2,070"
FAGAN,"2,071"
LACKEY,"2,072"
STALEY,"2,073"
CORLEY,"2,074"
MCCORD,"2,075"
CAVANAUGH,"2,076"
HAWK,"2,077"
KEEN,"2,078"
ALBRECHT,"2,079"
WHITTAKER,"2,080"
KYLE,"2,081"
CERDA,"2,082"
MOHR,"2,083"
AKINS,"2,084"
CULVER,"2,085"
CHAMPION,"2,086"
PARIS,"2,087"
BAUMAN,"2,088"
CALVERT,"2,089"
WALDRON,"2,090"
SKAGGS,"2,091"
BUSCH,"2,092"
NEUMANN,"2,093"
DUMAS,"2,094"
MCCORMACK,"2,095"
MARCUS,"2,096"
MCLAIN,"2,097"
PELLETIER,"2,098"
WHITTINGTON,"2,099"
OKEEFE,"2,100"
RINCON,"2,101"
BAIN,"2,102"
KOWALSKI,"2,102"
YOON,"2,104"
YAN,"2,105"
ATWOOD,"2,106"
DELONG,"2,107"
MALLORY,"2,108"
BLUM,"2,109"
GRANGER,"2,110"
CRAIN,"2,111"
MUNSON,"2,112"
LUONG,"2,113"
HANKS,"2,114"
MOSELEY,"2,115"
SCHUSTER,"2,116"
CURRIE,"2,117"
BURROWS,"2,118"
EASON,"2,119"
ALDRICH,"2,120"
VERNON,"2,121"
BERNSTEIN,"2,122"
OAKLEY,"2,123"
FLOOD,"2,124"
STAPLES,"2,125"
TAMAYO,"2,126"
BARROW,"2,127"
ZIMMER,"2,128"
JEFFERS,"2,129"
BOYKIN,"2,130"
CEJA,"2,131"
FRANCOIS,"2,132"
WOODSON,"2,132"
SHULTZ,"2,134"
DARNELL,"2,135"
HOFF,"2,135"
MOTT,"2,135"
BAGLEY,"2,138"
ACUNA,"2,139"
HOBSON,"2,139"
DIAS,"2,141"
ECKERT,"2,141"
KENNY,"2,143"
RANSOM,"2,144"
APONTE,"2,145"
VANDYKE,"2,146"
BELLAMY,"2,147"
BURROUGHS,"2,147"
CAGLE,"2,149"
READ,"2,150"
PRESCOTT,"2,151"
KEENE,"2,152"
TEJADA,"2,152"
QUIGLEY,"2,154"
HERSHBERGER,"2,155"
HOOKS,"2,156"
JANSEN,"2,157"
MICHAELS,"2,158"
HIRSCH,"2,159"
MOUA,"2,160"
GERBER,"2,161"
SCHULTE,"2,162"
FENG,"2,163"
MCGOVERN,"2,164"
GRECO,"2,165"
GRAYSON,"2,166"
ROONEY,"2,167"
DENNY,"2,168"
SNEED,"2,169"
CRANDALL,"2,170"
HASKINS,"2,171"
GROSSMAN,"2,172"
DUTTON,"2,173"
DUPREE,"2,174"
EASTMAN,"2,175"
STRINGER,"2,176"
SCHWAB,"2,177"
ULRICH,"2,178"
STALLINGS,"2,179"
LIGHT,"2,180"
BENEDICT,"2,181"
WHITT,"2,182"
KOHLER,"2,183"
MIRELES,"2,183"
BRUNSON,"2,185"
CARRERA,"2,186"
COTTRELL,"2,187"
KEATING,"2,188"
BUSTOS,"2,189"
FINNEY,"2,190"
LUO,"2,191"
AMBROSE,"2,192"
CROWELL,"2,193"
BYLER,"2,194"
NEVAREZ,"2,195"
HAM,"2,196"
OROURKE,"2,197"
DUFF,"2,198"
CORMIER,"2,199"
ADAMSON,"2,200"
KNUTSON,"2,201"
WHITLOCK,"2,202"
STAUFFER,"2,203"
WHITING,"2,204"
COON,"2,205"
HUDDLESTON,"2,206"
XIE,"2,207"
HOSTETLER,"2,208"
SHAVER,"2,209"
LUNSFORD,"2,210"
MALLOY,"2,211"
STOVALL,"2,212"
BARTLEY,"2,213"
MONTANEZ,"2,214"
CALLOWAY,"2,215"
JAIMES,"2,216"
MAGUIRE,"2,216"
HAWTHORNE,"2,218"
NAYLOR,"2,219"
PURVIS,"2,220"
GAUTHIER,"2,221"
KEYES,"2,222"
MCNAIR,"2,223"
ADAME,"2,224"
ADLER,"2,224"
CALL,"2,226"
BAUM,"2,227"
JIN,"2,228"
PICKENS,"2,229"
LINCOLN,"2,230"
COE,"2,231"
DOW,"2,232"
ALANIZ,"2,233"
BURNETTE,"2,234"
RUFFIN,"2,235"
FAJARDO,"2,236"
COMER,"2,237"
CONROY,"2,238"
HUSTON,"2,239"
HOLGUIN,"2,240"
DORAN,"2,241"
HAMLIN,"2,242"
THAYER,"2,243"
ALTMAN,"2,244"
RIDER,"2,245"
WELLER,"2,246"
NUNN,"2,247"
NARANJO,"2,248"
CORRAL,"2,249"
GERMAN,"2,250"
BAER,"2,251"
DOWLING,"2,252"
JOINER,"2,253"
FOOTE,"2,254"
GIRON,"2,254"
ROSENTHAL,"2,256"
NUGENT,"2,257"
PENDLETON,"2,258"
PARR,"2,259"
URBINA,"2,260"
BARNEY,"2,261"
HAIRSTON,"2,262"
MCNALLY,"2,263"
HENNING,"2,264"
CAZARES,"2,265"
ABERNATHY,"2,266"
BALDERAS,"2,267"
VERGARA,"2,268"
FARIAS,"2,269"
HONEYCUTT,"2,270"
ENNIS,"2,271"
SCHRADER,"2,272"
GIORDANO,"2,273"
CLINTON,"2,274"
CHADWICK,"2,275"
ARNETT,"2,276"
GOLDSMITH,"2,277"
SCHREIBER,"2,277"
VALDIVIA,"2,279"
SCHILLING,"2,280"
LONDON,"2,281"
YE,"2,281"
ONTIVEROS,"2,283"
ANGUIANO,"2,284"
BOUDREAUX,"2,285"
GAGE,"2,285"
MEANS,"2,287"
BARON,"2,288"
WILLOUGHBY,"2,289"
LADD,"2,290"
DOZIER,"2,291"
SCHWARZ,"2,292"
ESPINO,"2,293"
KONG,"2,293"
HOOKER,"2,295"
ELIZONDO,"2,296"
CHONG,"2,297"
ADAM,"2,298"
PERDUE,"2,299"
SOUSA,"2,300"
WOODALL,"2,301"
DIETRICH,"2,302"
MARCUM,"2,303"
RADER,"2,304"
DAWKINS,"2,305"
CLEARY,"2,306"
TORREZ,"2,307"
DELUCA,"2,308"
TRIMBLE,"2,309"
STONER,"2,310"
REDDY,"2,311"
EARL,"2,312"
JOSHI,"2,313"
CEBALLOS,"2,314"
BRANNON,"2,315"
BYNUM,"2,316"
EASLEY,"2,317"
SALDIVAR,"2,318"
BEGAY,"2,319"
ROWLEY,"2,320"
HAYWARD,"2,321"
BOSTON,"2,322"
HARE,"2,323"
SEALS,"2,324"
STJOHN,"2,325"
SON,"2,326"
CHAPA,"2,327"
SAYLOR,"2,328"
KINSEY,"2,329"
SAMS,"2,330"
REAGAN,"2,331"
LAUGHLIN,"2,332"
HELM,"2,333"
PAPPAS,"2,334"
CHATMAN,"2,335"
TALBOT,"2,335"
ROYAL,"2,337"
CARLOS,"2,338"
JERNIGAN,"2,339"
COLEY,"2,340"
BURKHART,"2,341"
FELTON,"2,342"
BURNHAM,"2,343"
TEJEDA,"2,344"
JACK,"2,345"
MCCLOUD,"2,345"
WRAY,"2,347"
TITUS,"2,348"
SOLORZANO,"2,349"
BERMAN,"2,350"
SORENSON,"2,351"
WETZEL,"2,352"
BRIONES,"2,353"
LYLES,"2,354"
MATTSON,"2,355"
BUSBY,"2,356"
SALEH,"2,356"
FALCON,"2,358"
MCGREGOR,"2,358"
DOUGLASS,"2,360"
MOCK,"2,361"
PRATHER,"2,362"
RAO,"2,363"
COATS,"2,364"
BRENNER,"2,365"
FAUST,"2,366"
ROWELL,"2,367"
JOLLY,"2,368"
MATEO,"2,369"
REAVES,"2,370"
CHEEK,"2,371"
ANTONIO,"2,372"
KELLOGG,"2,373"
FENTON,"2,374"
DRIVER,"2,375"
BURR,"2,376"
HUTSON,"2,376"
GALE,"2,378"
BRUNER,"2,379"
ALVES,"2,380"
HOGUE,"2,381"
PARHAM,"2,381"
BRUNNER,"2,383"
GOODSON,"2,384"
SHOOK,"2,385"
SCRUGGS,"2,386"
MOSHER,"2,387"
WATT,"2,388"
IVERSON,"2,389"
TILLEY,"2,390"
NICKERSON,"2,391"
SCHAEFFER,"2,391"
ANDERS,"2,393"
RING,"2,394"
HINDS,"2,395"
GRUBBS,"2,396"
REDDING,"2,397"
BARTHOLOMEW,"2,398"
CRAVEN,"2,399"
CORNETT,"2,400"
CUTLER,"2,401"
GRIFFITHS,"2,401"
BORDEN,"2,403"
BURK,"2,404"
BANDA,"2,405"
GODDARD,"2,406"
MOJICA,"2,406"
BEAVERS,"2,408"
TONG,"2,409"
MONROY,"2,410"
WHITMORE,"2,411"
AARON,"2,412"
VANN,"2,413"
GUILLORY,"2,414"
NAGY,"2,415"
HILLMAN,"2,416"
RUFF,"2,417"
TABOR,"2,418"
MATTINGLY,"2,419"
ROBLEDO,"2,420"
IRIZARRY,"2,421"
HAUSER,"2,422"
MCKINNON,"2,423"
LIND,"2,424"
WEI,"2,425"
HOUGH,"2,426"
JULIAN,"2,427"
LEONE,"2,428"
LEARY,"2,429"
POWER,"2,430"
SHIPMAN,"2,431"
RUSS,"2,432"
CENTENO,"2,433"
COLLAZO,"2,434"
MONAHAN,"2,435"
LOMBARDO,"2,436"
REA,"2,437"
MERCHANT,"2,438"
NEGRETE,"2,439"
THURSTON,"2,439"
TINSLEY,"2,441"
BECKMAN,"2,442"
DENT,"2,443"
KERNS,"2,444"
ISAACS,"2,445"
SKELTON,"2,446"
MOTA,"2,447"
IRELAND,"2,448"
HORVATH,"2,449"
PANTOJA,"2,450"
GANNON,"2,451"
FLINT,"2,452"
DOWELL,"2,453"
GURUNG,"2,454"
PURDY,"2,455"
SARMIENTO,"2,456"
BROWER,"2,457"
PUENTE,"2,458"
JACQUES,"2,459"
IRVING,"2,460"
BAUMANN,"2,461"
AMIN,"2,462"
KO,"2,463"
GAYTAN,"2,464"
SAUER,"2,465"
STCLAIR,"2,466"
MARES,"2,467"
KWON,"2,468"
HUMMEL,"2,469"
DELGADILLO,"2,470"
DURBIN,"2,471"
UNGER,"2,472"
KAHN,"2,473"
PYLE,"2,474"
WAGGONER,"2,475"
DOBBINS,"2,476"
HEARN,"2,477"
LENTZ,"2,478"
BEEBE,"2,479"
SEBASTIAN,"2,480"
LIRA,"2,481"
STRANGE,"2,482"
RUTH,"2,483"
PERALES,"2,484"
MEEHAN,"2,485"
LUNDY,"2,486"
LEMON,"2,487"
ALMONTE,"2,488"
WAGONER,"2,489"
HASAN,"2,490"
GARAY,"2,491"
LOOMIS,"2,492"
FAY,"2,493"
FANG,"2,494"
MULLIGAN,"2,495"
COREY,"2,496"
SALMON,"2,497"
MICHAUD,"2,498"
NORIEGA,"2,499"
WAY,"2,500"
BLISS,"2,501"
KEARNS,"2,502"
LAWLER,"2,503"
WAKEFIELD,"2,504"
FOURNIER,"2,505"
CLOUD,"2,506"
MAHAN,"2,507"
ECHOLS,"2,508"
CONN,"2,509"
DAIGLE,"2,510"
STARKEY,"2,511"
LAWS,"2,512"
SYED,"2,513"
WILBURN,"2,514"
PRIEST,"2,515"
BOWSER,"2,516"
YOO,"2,517"
LOR,"2,518"
GRUBB,"2,519"
STEARNS,"2,520"
DENG,"2,521"
SCHULER,"2,522"
FIERRO,"2,523"
DIGGS,"2,524"
FARRAR,"2,524"
ULLOA,"2,526"
RANDLE,"2,527"
ALMANZA,"2,528"
DOVE,"2,529"
LORENZ,"2,530"
COLES,"2,531"
JOY,"2,532"
ZELAYA,"2,533"
COUGHLIN,"2,534"
GENTILE,"2,535"
OSWALD,"2,536"
CHAVIS,"2,537"
TOBIAS,"2,538"
RYDER,"2,539"
PARNELL,"2,540"
STODDARD,"2,541"
WORTHINGTON,"2,542"
MEEK,"2,543"
DEVRIES,"2,544"
SALTER,"2,544"
GREY,"2,546"
MCDONNELL,"2,546"
DENNISON,"2,548"
LIMON,"2,548"
DEMARCO,"2,550"
KITCHEN,"2,551"
BOLES,"2,552"
ESTRELLA,"2,553"
LINTON,"2,554"
CHESTER,"2,555"
DAO,"2,555"
MYLES,"2,557"
RUDD,"2,557"
ARMENTA,"2,559"
VUE,"2,560"
HARMAN,"2,561"
AUGUSTINE,"2,562"
MARION,"2,562"
REARDON,"2,564"
DUENAS,"2,565"
RESENDIZ,"2,566"
ANGELES,"2,567"
CROOK,"2,568"
NEWCOMB,"2,569"
KNOTT,"2,570"
MARK,"2,571"
PARISH,"2,571"
YAZZIE,"2,573"
ROLDAN,"2,574"
TRINIDAD,"2,575"
BEAM,"2,576"
PEDERSON,"2,577"
SHELLEY,"2,577"
ALCANTARA,"2,579"
BARBOUR,"2,580"
CHIU,"2,580"
SILVERMAN,"2,582"
HUSSEIN,"2,583"
DONOHUE,"2,584"
BARGER,"2,585"
HANDY,"2,586"
WINSLOW,"2,587"
CLEMENS,"2,588"
CARNES,"2,589"
MOELLER,"2,590"
HIGH,"2,591"
NAGEL,"2,592"
RAPP,"2,593"
CHANCE,"2,594"
ARNDT,"2,595"
CALLAWAY,"2,596"
ROARK,"2,596"
GRUBER,"2,598"
HERRINGTON,"2,599"
LOCKETT,"2,600"
ELLSWORTH,"2,601"
VANHORN,"2,601"
KELSEY,"2,603"
STATON,"2,604"
BARTH,"2,605"
VALERIO,"2,606"
MAYBERRY,"2,607"
MCMAHAN,"2,608"
PFEIFFER,"2,609"
GANT,"2,610"
MALE,"2,611"
BRISCOE,"2,612"
MAIER,"2,613"
LOMBARDI,"2,614"
KILPATRICK,"2,615"
BAUGHMAN,"2,616"
HUMPHREYS,"2,617"
TRAHAN,"2,617"
GRIER,"2,619"
WELDON,"2,620"
MACKENZIE,"2,621"
MCCLELLAND,"2,622"
ELAM,"2,623"
VICK,"2,624"
SORIA,"2,625"
ROWAN,"2,626"
CARABALLO,"2,627"
ESTEP,"2,627"
OGLE,"2,629"
ABDI,"2,630"
SQUIRES,"2,631"
WEATHERS,"2,632"
TIRADO,"2,633"
FAIRCHILD,"2,634"
HILLS,"2,634"
STOREY,"2,636"
KRUGER,"2,637"
SALVADOR,"2,638"
GUARDADO,"2,639"
LOVELACE,"2,640"
HECK,"2,641"
MORRISSEY,"2,642"
EARLY,"2,643"
STARNES,"2,644"
MESA,"2,645"
LOFTON,"2,646"
CONCEPCION,"2,647"
BURDICK,"2,648"
BERRIOS,"2,649"
VILLASENOR,"2,649"
